date,infl_energy
2000-01-01,0.0016666666666666668
2000-04-01,0.0003333333333333333
2000-07-01,0.0006666666666666666
2000-10-01,0.0036666666666666666
2001-01-01,0.0016666666666666668
2001-04-01,0.0026666666666666666
2001-07-01,0.0003333333333333333
2001-10-01,0.0016666666666666668
2002-01-01,0.0016666666666666668
2002-04-01,0.0023333333333333335
2002-07-01,0.0003333333333333333
2002-10-01,0.0016666666666666668
2003-01-01,0.0023333333333333335
2003-04-01,-0.0006666666666666666
2003-07-01,0.0016666666666666668
2003-10-01,0.002
2004-01-01,0.0030000000000000005
2004-04-01,0.0016666666666666668
2004-07-01,0.0
2004-10-01,0.004
2005-01-01,0.0026666666666666666
2005-04-01,0.0003333333333333333
2005-07-01,0.002
2005-10-01,0.0003333333333333333
2006-01-01,0.002
2006-04-01,0.002
2006-07-01,0.0
2006-10-01,0.0013333333333333333
2007-01-01,0.0030000000000000005
2007-04-01,0.002
2007-07-01,0.0003333333333333333
2007-10-01,0.005999999999999999
2008-01-01,0.0030000000000000005
2008-04-01,0.0036666666666666666
2008-07-01,-0.0003333333333333333
2008-10-01,-0.0016666666666666668
2009-01-01,0.0003333333333333333
2009-04-01,0.0006666666666666666
2009-07-01,0.0006666666666666666
2009-10-01,0.002
2010-01-01,0.0026666666666666666
2010-04-01,0.0003333333333333333
2010-07-01,0.0006666666666666666
2010-10-01,0.0036666666666666666
2011-01-01,0.006333333333333333
2011-04-01,0.0016666666666666668
2011-07-01,0.0013333333333333333
2011-10-01,0.0016666666666666668
2012-01-01,0.0036666666666666666
2012-04-01,0.0003333333333333333
2012-07-01,0.003333333333333334
2012-10-01,0.002
2013-01-01,0.0023333333333333335
2013-04-01,-0.0003333333333333333
2013-07-01,0.002
2013-10-01,0.0026666666666666666
2014-01-01,0.00033333333333333365
2014-04-01,0.0006666666666666666
2014-07-01,0.0006666666666666673
2014-10-01,0.0003333333333333333
2015-01-01,0.0009999999999999998
2015-04-01,0.001
2015-07-01,-0.0006666666666666666
2015-10-01,0.0023333333333333335
2016-01-01,-0.00033333333333333365
2016-04-01,0.0006666666666666666
2016-07-01,0.001
2016-10-01,0.004
2017-01-01,0.0013333333333333333
2017-04-01,0.0003333333333333333
2017-07-01,0.002666666666666666
2017-10-01,0.0030000000000000005
2018-01-01,0.000666666666666667
2018-04-01,0.0013333333333333333
2018-07-01,0.002
2018-10-01,0.002
2019-01-01,0.00033333333333333365
2019-04-01,0.001
2019-07-01,0.001
2019-10-01,0.004
