date,infl
2000-01-01,
2000-02-01,0.030000000000000027
2000-03-01,0.0010000000000000009
2000-04-01,-0.006000000000000005
2000-05-01,0.0010000000000000009
2000-06-01,-0.006000000000000005
2000-07-01,-0.06399999999999999
2000-08-01,-0.0050000000000000044
2000-09-01,0.0
2000-10-01,-0.0010000000000000148
2000-11-01,-0.0010000000000000009
2000-12-01,-0.001999999999999988
2001-01-01,-0.009000000000000008
2001-02-01,-0.011999999999999997
2001-03-01,0.0030000000000000027
2001-04-01,0.0049999999999999906
2001-05-01,0.0020000000000000018
2001-06-01,0.0020000000000000018
2001-07-01,0.0050000000000000044
2001-08-01,-0.0030000000000000027
2001-09-01,-0.0040000000000000036
2001-10-01,-0.00399999999999999
2001-11-01,-0.0010000000000000009
2001-12-01,-0.0010000000000000009
2002-01-01,-0.0020000000000000018
2002-02-01,-0.020999999999999998
2002-03-01,-0.006000000000000005
2002-04-01,-0.000999999999999994
2002-05-01,-0.0040000000000000036
2002-06-01,-0.0050000000000000044
2002-07-01,-0.005999999999999995
2002-08-01,0.007999999999999997
2002-09-01,0.0010000000000000044
2002-10-01,0.0019999999999999983
2002-11-01,-0.0030000000000000027
2002-12-01,0.0020000000000000018
2003-01-01,0.03899999999999999
2003-02-01,0.0030000000000000165
2003-03-01,0.0059999999999999915
2003-04-01,-0.0030000000000000027
2003-05-01,-0.0010000000000000009
2003-06-01,0.007000000000000006
2003-07-01,0.0020000000000000018
2003-08-01,0.0049999999999999906
2003-09-01,0.0030000000000000165
2003-10-01,0.0
2003-11-01,0.001999999999999988
2003-12-01,-0.0010000000000000009
2004-01-01,-0.010999999999999996
2004-02-01,0.0010000000000000009
2004-03-01,-0.0040000000000000036
2004-04-01,-0.0010000000000000009
2004-05-01,0.002999999999999989
2004-06-01,0.0
2004-07-01,0.0020000000000000157
2004-08-01,-0.013000000000000012
2004-09-01,-0.0049999999999999906
2004-10-01,0.0
2004-11-01,-0.003999999999999997
2004-12-01,-0.0030000000000000027
2005-01-01,-0.027000000000000003
2005-02-01,-0.0049999999999999975
2005-03-01,-0.0030000000000000027
2005-04-01,0.0020000000000000018
2005-05-01,-0.0020000000000000018
2005-06-01,0.0020000000000000018
2005-07-01,-0.005000000000000001
2005-08-01,0.0
2005-09-01,0.0019999999999999983
2005-10-01,0.012000000000000004
2005-11-01,0.0010000000000000009
2005-12-01,0.001999999999999995
2006-01-01,0.0029999999999999957
2006-02-01,0.0020000000000000018
2006-03-01,0.0
2006-04-01,0.0010000000000000078
2006-05-01,0.003999999999999997
2006-06-01,-0.0030000000000000027
2006-07-01,0.0050000000000000044
2006-08-01,0.0
2006-09-01,-0.0050000000000000044
2006-10-01,-0.013999999999999995
